Date,Equipment_ID,Reason,Downtime_Hours
2025-05-21,TR019,Weather,5.0
2025-05-21,EX001,Breakdown,3.5
2025-05-21,EX004,Maintenance,6.3
2025-05-21,EX005,Maintenance,0.6
2025-05-22,TR001,Refueling,4.5
2025-05-22,TR002,Maintenance,5.9
2025-05-22,TR003,Breakdown,7.5
2025-05-22,TR005,Refueling,1.5
2025-05-22,TR007,Refueling,4.8
2025-05-22,TR009,Operator Delay,1.6
2025-05-22,TR011,Operator Delay,0.7
2025-05-22,TR012,Maintenance,7.9
2025-05-22,TR018,Operator Delay,5.5
2025-05-22,TR019,Weather,3.6
2025-05-22,TR020,Refueling,6.8
2025-05-22,EX001,Maintenance,7.6
2025-05-22,EX004,Refueling,3.8
2025-05-22,DR001,Breakdown,3.2
2025-05-23,TR001,Maintenance,2.1
2025-05-23,TR003,Refueling,1.7
2025-05-23,TR005,Maintenance,2.8
2025-05-23,TR007,Breakdown,7.0
2025-05-23,TR010,Refueling,4.7
2025-05-23,TR011,Breakdown,1.6
2025-05-23,TR013,Operator Delay,4.3
2025-05-23,TR014,Maintenance,3.9
2025-05-23,TR017,Maintenance,1.1
2025-05-23,TR019,Operator Delay,2.1
2025-05-23,EX002,Refueling,3.5
2025-05-24,TR005,Refueling,2.7
2025-05-24,TR008,Breakdown,5.8
2025-05-24,TR009,Breakdown,2.9
2025-05-24,TR011,Breakdown,1.3
2025-05-24,TR015,Refueling,1.9
2025-05-24,TR016,Maintenance,4.6
2025-05-24,TR020,Refueling,7.2
2025-05-24,EX001,Maintenance,4.1
2025-05-24,EX004,Operator Delay,1.3
2025-05-24,EX005,Maintenance,1.6
2025-05-24,DR003,Weather,7.6
2025-05-25,TR001,Breakdown,2.4
2025-05-25,TR003,Weather,1.0
2025-05-25,TR009,Breakdown,4.0
2025-05-25,TR013,Maintenance,3.3
2025-05-25,TR014,Breakdown,7.9
2025-05-25,TR016,Operator Delay,6.4
2025-05-25,TR020,Operator Delay,5.0
2025-05-25,EX005,Maintenance,5.6
2025-05-26,TR002,Refueling,1.8
2025-05-26,TR005,Weather,5.1
2025-05-26,TR006,Maintenance,5.0
2025-05-26,TR008,Weather,4.4
2025-05-26,TR009,Operator Delay,3.6
2025-05-26,TR014,Maintenance,4.6
2025-05-26,TR016,Refueling,2.7
2025-05-26,TR020,Maintenance,4.2
2025-05-26,EX003,Maintenance,0.9
2025-05-26,EX004,Weather,1.2
2025-05-26,EX005,Weather,6.7
2025-05-27,TR001,Maintenance,4.5
2025-05-27,TR007,Breakdown,3.0
2025-05-27,TR009,Refueling,3.7
2025-05-27,TR010,Refueling,6.3
2025-05-27,TR012,Operator Delay,5.7
2025-05-27,TR014,Weather,5.7
2025-05-27,TR016,Maintenance,5.3
2025-05-27,TR017,Maintenance,7.7
2025-05-27,TR018,Weather,8.0
2025-05-27,TR019,Operator Delay,5.0
2025-05-27,TR020,Refueling,7.9
2025-05-27,EX005,Operator Delay,6.7
2025-05-27,DR001,Operator Delay,7.0
2025-05-28,TR002,Refueling,4.2
2025-05-28,TR005,Operator Delay,7.9
2025-05-28,TR013,Maintenance,7.6
2025-05-28,TR018,Weather,5.8
2025-05-28,TR020,Breakdown,4.2
2025-05-28,EX003,Operator Delay,6.6
2025-05-28,EX004,Maintenance,5.2
2025-05-29,TR002,Weather,4.1
2025-05-29,TR003,Maintenance,0.8
2025-05-29,TR004,Maintenance,4.9
2025-05-29,TR007,Maintenance,4.6
2025-05-29,TR011,Operator Delay,4.2
2025-05-29,TR013,Operator Delay,3.3
2025-05-29,TR014,Operator Delay,2.3
2025-05-29,TR015,Operator Delay,4.9
2025-05-29,TR017,Weather,5.3
2025-05-29,TR019,Refueling,4.6
2025-05-29,EX002,Breakdown,7.0
2025-05-29,EX004,Maintenance,0.6
2025-05-29,EX005,Maintenance,2.3
2025-05-29,DR002,Operator Delay,5.9
2025-05-30,TR001,Refueling,7.4
2025-05-30,TR003,Refueling,4.7
2025-05-30,TR004,Weather,4.6
2025-05-30,TR007,Refueling,4.3
2025-05-30,TR010,Weather,3.0
2025-05-30,TR012,Refueling,6.4
2025-05-30,TR014,Refueling,2.7
2025-05-30,TR017,Breakdown,4.9
2025-05-30,TR019,Operator Delay,7.3
2025-05-30,EX005,Operator Delay,4.7
2025-05-30,DR002,Maintenance,6.3
2025-05-30,DR003,Weather,3.6
2025-05-31,TR001,Operator Delay,4.3
2025-05-31,TR002,Breakdown,3.7
2025-05-31,TR003,Operator Delay,7.1
2025-05-31,TR004,Refueling,1.0
2025-05-31,TR005,Operator Delay,6.0
2025-05-31,TR014,Breakdown,2.8
2025-05-31,TR015,Refueling,3.6
2025-05-31,TR019,Breakdown,7.6
2025-05-31,TR020,Operator Delay,1.7
2025-05-31,EX001,Maintenance,1.7
2025-05-31,EX003,Breakdown,2.5
2025-05-31,DR001,Breakdown,1.0
2025-06-01,TR003,Breakdown,6.0
2025-06-01,TR005,Weather,5.6
2025-06-01,TR010,Breakdown,2.5
2025-06-01,TR017,Maintenance,2.2
2025-06-01,TR018,Weather,1.2
2025-06-01,TR019,Operator Delay,2.6
2025-06-01,EX003,Weather,0.8
2025-06-01,DR001,Weather,4.1
2025-06-02,TR001,Refueling,2.3
2025-06-02,TR002,Refueling,6.1
2025-06-02,TR007,Maintenance,5.5
2025-06-02,TR010,Refueling,7.0
2025-06-02,TR017,Refueling,4.3
2025-06-02,TR020,Operator Delay,0.7
2025-06-02,EX001,Breakdown,7.0
2025-06-02,DR002,Operator Delay,3.7
2025-06-02,DR003,Breakdown,5.0
2025-06-03,TR001,Breakdown,4.0
2025-06-03,TR002,Refueling,2.0
2025-06-03,TR007,Maintenance,5.7
2025-06-03,TR008,Maintenance,4.6
2025-06-03,TR011,Maintenance,5.5
2025-06-03,TR016,Operator Delay,4.5
2025-06-03,TR020,Operator Delay,6.0
2025-06-03,EX001,Maintenance,7.6
2025-06-03,EX004,Operator Delay,1.8
2025-06-03,DR002,Operator Delay,5.7
2025-06-03,DR003,Operator Delay,0.9
2025-06-04,TR005,Refueling,1.4
2025-06-04,TR010,Refueling,3.3
2025-06-04,TR011,Operator Delay,3.5
2025-06-04,TR014,Maintenance,3.8
2025-06-04,EX002,Weather,3.7
2025-06-04,EX003,Breakdown,2.1
2025-06-04,EX004,Operator Delay,3.7
2025-06-04,DR001,Operator Delay,5.2
2025-06-04,DR002,Weather,5.7
2025-06-04,DR003,Breakdown,5.7
2025-06-05,TR005,Breakdown,1.0
2025-06-05,TR008,Refueling,6.8
2025-06-05,TR011,Refueling,1.9
2025-06-05,TR012,Weather,5.7
2025-06-05,TR018,Weather,5.5
2025-06-05,TR019,Operator Delay,3.8
2025-06-05,TR020,Weather,2.4
2025-06-05,DR002,Operator Delay,3.4
2025-06-06,TR001,Breakdown,1.4
2025-06-06,TR004,Weather,5.0
2025-06-06,TR009,Refueling,3.3
2025-06-06,TR011,Weather,4.7
2025-06-06,TR012,Operator Delay,3.0
2025-06-06,TR015,Refueling,6.2
2025-06-06,TR016,Operator Delay,2.6
2025-06-06,TR018,Weather,6.1
2025-06-06,EX001,Breakdown,2.6
2025-06-06,DR001,Breakdown,4.7
2025-06-07,TR001,Maintenance,7.3
2025-06-07,TR006,Operator Delay,7.3
2025-06-07,TR007,Refueling,3.2
2025-06-07,TR011,Refueling,5.1
2025-06-07,TR012,Breakdown,4.4
2025-06-07,TR017,Breakdown,2.2
2025-06-07,EX001,Maintenance,0.8
2025-06-07,EX003,Maintenance,3.7
2025-06-07,EX005,Maintenance,6.0
2025-06-07,DR001,Maintenance,4.8
2025-06-07,DR003,Weather,5.6
2025-06-08,TR003,Maintenance,7.1
2025-06-08,TR005,Operator Delay,3.6
2025-06-08,TR006,Weather,2.1
2025-06-08,TR007,Operator Delay,1.1
2025-06-08,TR008,Weather,3.0
2025-06-08,TR011,Operator Delay,5.6
2025-06-08,EX005,Refueling,7.7
2025-06-08,DR001,Refueling,2.1
2025-06-08,DR002,Maintenance,3.9
2025-06-08,DR003,Maintenance,0.5
2025-06-09,TR001,Breakdown,8.0
2025-06-09,TR003,Weather,5.0
2025-06-09,TR005,Weather,5.4
2025-06-09,TR006,Maintenance,8.0
2025-06-09,TR008,Maintenance,2.1
2025-06-09,TR010,Maintenance,3.0
2025-06-09,TR011,Maintenance,4.1
2025-06-09,TR012,Breakdown,0.7
2025-06-09,TR015,Weather,1.9
2025-06-09,TR019,Weather,2.6
2025-06-09,TR020,Weather,3.1
2025-06-09,EX003,Breakdown,5.0
2025-06-10,TR005,Breakdown,0.7
2025-06-10,TR006,Breakdown,7.4
2025-06-10,TR009,Operator Delay,7.5
2025-06-10,TR010,Refueling,1.6
2025-06-10,TR011,Refueling,4.7
2025-06-10,TR012,Operator Delay,5.5
2025-06-10,TR014,Breakdown,4.5
2025-06-10,TR016,Maintenance,5.3
2025-06-10,EX004,Weather,7.1
2025-06-10,DR003,Weather,4.5
2025-06-11,TR002,Weather,6.2
2025-06-11,TR005,Breakdown,1.1
2025-06-11,TR010,Weather,3.7
2025-06-11,TR016,Operator Delay,7.0
2025-06-11,TR017,Maintenance,4.3
2025-06-11,TR020,Refueling,3.4
2025-06-11,EX004,Operator Delay,2.4
2025-06-12,TR001,Refueling,5.0
2025-06-12,TR005,Maintenance,5.7
2025-06-12,TR012,Breakdown,7.0
2025-06-12,TR015,Maintenance,6.5
2025-06-12,TR016,Operator Delay,4.5
2025-06-12,EX001,Maintenance,2.7
2025-06-12,EX005,Weather,6.5
2025-06-12,DR001,Weather,5.3
2025-06-13,TR001,Operator Delay,2.8
2025-06-13,TR003,Maintenance,3.8
2025-06-13,TR005,Operator Delay,1.8
2025-06-13,TR007,Maintenance,5.2
2025-06-13,TR009,Breakdown,5.5
2025-06-13,TR011,Refueling,2.4
2025-06-13,TR012,Operator Delay,7.4
2025-06-13,TR014,Weather,1.0
2025-06-13,TR016,Breakdown,7.8
2025-06-13,TR018,Maintenance,2.7
2025-06-13,TR020,Breakdown,4.8
2025-06-13,EX003,Refueling,0.7
2025-06-13,EX005,Maintenance,7.5
2025-06-13,DR002,Breakdown,7.2
2025-06-13,DR003,Refueling,3.6
2025-06-14,TR003,Refueling,7.3
2025-06-14,TR004,Maintenance,1.2
2025-06-14,TR005,Refueling,0.9
2025-06-14,TR012,Operator Delay,7.3
2025-06-14,TR015,Operator Delay,2.2
2025-06-14,TR017,Operator Delay,1.5
2025-06-14,TR018,Refueling,1.0
2025-06-14,EX003,Refueling,5.7
2025-06-14,DR002,Operator Delay,2.4
2025-06-15,TR001,Refueling,2.2
2025-06-15,TR002,Maintenance,7.4
2025-06-15,TR003,Maintenance,6.8
2025-06-15,TR004,Weather,1.3
2025-06-15,TR005,Maintenance,1.9
2025-06-15,TR007,Breakdown,5.3
2025-06-15,TR009,Maintenance,0.6
2025-06-15,TR010,Maintenance,3.5
2025-06-15,TR012,Operator Delay,1.6
2025-06-15,TR019,Maintenance,5.7
2025-06-15,EX005,Breakdown,1.1
2025-06-15,DR001,Weather,1.9
2025-06-16,TR005,Weather,3.0
2025-06-16,TR006,Operator Delay,7.7
2025-06-16,TR007,Refueling,6.7
2025-06-16,TR019,Refueling,0.7
2025-06-16,EX003,Weather,6.9
2025-06-16,DR001,Breakdown,7.4
2025-06-17,TR001,Refueling,7.2
2025-06-17,TR005,Refueling,5.6
2025-06-17,TR011,Breakdown,2.0
2025-06-17,TR012,Refueling,5.0
2025-06-17,TR013,Operator Delay,6.0
2025-06-17,TR014,Breakdown,6.5
2025-06-17,TR015,Maintenance,3.4
2025-06-17,TR019,Maintenance,0.6
2025-06-17,EX003,Weather,2.3
2025-06-17,EX005,Refueling,7.8
2025-06-17,DR003,Operator Delay,2.6
2025-06-18,TR002,Refueling,4.7
2025-06-18,TR008,Refueling,6.0
2025-06-18,TR009,Maintenance,5.2
2025-06-18,TR010,Maintenance,5.0
2025-06-18,TR014,Refueling,2.8
2025-06-18,TR016,Operator Delay,3.1
2025-06-18,TR017,Maintenance,1.4
2025-06-18,TR018,Refueling,4.3
2025-06-18,TR019,Breakdown,1.0
2025-06-18,DR001,Maintenance,4.6
2025-06-18,DR003,Operator Delay,7.5
2025-06-19,TR005,Operator Delay,5.4
2025-06-19,TR010,Weather,1.5
2025-06-19,TR018,Refueling,5.2
2025-06-19,TR019,Breakdown,7.5
2025-06-19,TR020,Operator Delay,7.6
2025-06-19,EX001,Maintenance,0.5
2025-06-19,EX002,Maintenance,7.8
2025-06-19,DR001,Refueling,2.3
2025-06-19,DR003,Operator Delay,2.3
2025-06-20,TR002,Weather,2.1
2025-06-20,TR003,Breakdown,1.3
2025-06-20,TR006,Refueling,6.5
2025-06-20,TR007,Weather,4.6
2025-06-20,TR010,Operator Delay,6.1
2025-06-20,TR016,Weather,7.4
2025-06-20,TR017,Refueling,4.7
2025-06-20,TR018,Maintenance,3.4
2025-06-20,TR019,Maintenance,5.9
2025-06-20,TR020,Maintenance,4.9
2025-06-20,EX002,Operator Delay,3.0
2025-06-20,DR003,Refueling,7.6
2025-06-21,TR002,Breakdown,6.9
2025-06-21,TR003,Weather,5.2
2025-06-21,TR007,Refueling,5.8
2025-06-21,TR010,Breakdown,7.8
2025-06-21,TR014,Maintenance,1.1
2025-06-21,TR015,Operator Delay,7.2
2025-06-21,TR016,Breakdown,2.2
2025-06-21,TR019,Maintenance,5.9
2025-06-21,EX002,Maintenance,7.0
2025-06-21,DR002,Operator Delay,4.7
2025-06-21,DR003,Operator Delay,2.5
2025-06-22,TR001,Breakdown,6.5
2025-06-22,TR006,Refueling,2.4
2025-06-22,TR012,Weather,3.8
2025-06-22,TR015,Maintenance,4.1
2025-06-22,TR017,Operator Delay,2.5
2025-06-22,TR020,Operator Delay,6.0
2025-06-22,EX002,Refueling,6.4
2025-06-22,EX004,Refueling,3.8
2025-06-22,EX005,Refueling,5.3
2025-06-22,DR002,Maintenance,6.1
2025-06-23,TR005,Maintenance,4.3
2025-06-23,TR006,Maintenance,2.4
2025-06-23,TR007,Breakdown,3.4
2025-06-23,TR008,Breakdown,1.7
2025-06-23,TR015,Operator Delay,7.6
2025-06-23,TR019,Breakdown,1.6
2025-06-23,EX001,Breakdown,6.5
2025-06-23,EX004,Weather,3.7
2025-06-23,DR003,Weather,3.4
2025-06-24,TR003,Breakdown,2.4
2025-06-24,TR006,Maintenance,5.3
2025-06-24,TR007,Refueling,0.7
2025-06-24,TR008,Maintenance,5.3
2025-06-24,TR010,Breakdown,2.6
2025-06-24,TR015,Breakdown,7.7
2025-06-24,TR017,Maintenance,7.6
2025-06-24,TR019,Breakdown,5.5
2025-06-24,EX001,Refueling,2.6
2025-06-24,EX003,Refueling,6.3
2025-06-25,TR002,Refueling,1.5
2025-06-25,TR005,Breakdown,7.6
2025-06-25,TR007,Operator Delay,0.6
2025-06-25,TR010,Operator Delay,6.5
2025-06-25,TR018,Maintenance,3.9
2025-06-25,TR019,Maintenance,0.6
2025-06-25,TR020,Refueling,8.0
2025-06-25,EX004,Refueling,6.5
2025-06-25,DR002,Maintenance,2.3
2025-06-26,TR001,Operator Delay,3.4
2025-06-26,TR004,Breakdown,2.9
2025-06-26,TR005,Breakdown,2.6
2025-06-26,TR007,Operator Delay,6.4
2025-06-26,TR008,Weather,5.7
2025-06-26,TR009,Operator Delay,3.3
2025-06-26,TR010,Operator Delay,7.3
2025-06-26,TR013,Weather,4.0
2025-06-26,TR015,Breakdown,2.2
2025-06-26,TR016,Breakdown,7.7
2025-06-26,TR017,Weather,1.5
2025-06-26,TR018,Breakdown,3.3
2025-06-26,TR019,Weather,1.5
2025-06-26,EX003,Breakdown,2.8
2025-06-26,EX005,Maintenance,2.7
2025-06-26,DR001,Weather,4.6
2025-06-26,DR003,Breakdown,3.4
2025-06-27,TR004,Weather,2.3
2025-06-27,TR006,Operator Delay,6.7
2025-06-27,TR007,Refueling,6.5
2025-06-27,TR008,Refueling,7.7
2025-06-27,TR012,Breakdown,6.0
2025-06-27,TR016,Operator Delay,2.7
2025-06-27,TR018,Refueling,1.4
2025-06-27,TR019,Weather,1.5
2025-06-27,EX002,Weather,5.1
2025-06-28,TR001,Operator Delay,1.4
2025-06-28,TR007,Weather,5.8
2025-06-28,TR010,Breakdown,1.6
2025-06-28,TR012,Operator Delay,3.8
2025-06-28,TR014,Breakdown,2.4
2025-06-28,TR015,Weather,5.3
2025-06-28,TR018,Operator Delay,3.8
2025-06-28,EX003,Breakdown,7.9
2025-06-28,EX005,Weather,6.2
2025-06-28,DR002,Maintenance,3.2
2025-06-29,TR006,Refueling,7.4
2025-06-29,TR009,Weather,1.9
2025-06-29,TR011,Operator Delay,6.9
2025-06-29,TR012,Maintenance,3.4
2025-06-29,TR013,Maintenance,2.1
2025-06-29,TR014,Breakdown,4.3
2025-06-29,EX002,Weather,3.8
2025-06-30,TR002,Refueling,7.5
2025-06-30,TR004,Breakdown,7.3
2025-06-30,TR005,Maintenance,2.9
2025-06-30,TR006,Maintenance,4.1
2025-06-30,TR009,Breakdown,4.4
2025-06-30,TR010,Weather,3.5
2025-06-30,EX003,Operator Delay,5.8
2025-07-01,TR003,Breakdown,2.7
2025-07-01,TR007,Weather,4.0
2025-07-01,TR010,Refueling,7.0
2025-07-01,TR011,Weather,6.0
2025-07-01,TR018,Maintenance,5.3
2025-07-01,TR019,Breakdown,2.8
2025-07-01,EX001,Refueling,5.6
2025-07-01,EX002,Maintenance,4.4
2025-07-01,EX003,Operator Delay,5.3
2025-07-01,EX005,Operator Delay,5.9
2025-07-01,DR001,Weather,1.2
2025-07-01,DR002,Weather,2.0
2025-07-01,DR003,Refueling,1.4
2025-07-02,TR004,Breakdown,0.9
2025-07-02,TR006,Breakdown,5.5
2025-07-02,TR012,Refueling,4.8
2025-07-02,TR013,Operator Delay,5.1
2025-07-02,TR014,Maintenance,7.0
2025-07-02,TR016,Refueling,4.0
2025-07-02,TR017,Maintenance,1.2
2025-07-02,TR019,Weather,3.7
2025-07-02,TR020,Maintenance,6.6
2025-07-02,EX003,Refueling,5.6
2025-07-02,DR002,Refueling,3.9
2025-07-03,TR006,Breakdown,6.6
2025-07-03,TR007,Operator Delay,7.2
2025-07-03,TR010,Refueling,3.2
2025-07-03,TR011,Operator Delay,0.8
2025-07-03,TR019,Breakdown,1.0
2025-07-03,EX004,Maintenance,2.7
2025-07-03,EX005,Maintenance,6.4
2025-07-03,DR001,Weather,3.5
2025-07-03,DR002,Breakdown,4.9
2025-07-03,DR003,Maintenance,1.0
2025-07-04,TR005,Weather,6.3
2025-07-04,TR010,Refueling,5.5
2025-07-04,TR011,Refueling,7.9
2025-07-04,TR012,Operator Delay,3.8
2025-07-04,TR015,Weather,5.9
2025-07-04,TR019,Weather,1.2
2025-07-04,EX004,Weather,4.1
2025-07-04,EX005,Maintenance,1.9
2025-07-04,DR001,Weather,3.0
2025-07-05,TR001,Weather,6.2
2025-07-05,TR005,Weather,7.8
2025-07-05,TR012,Breakdown,2.9
2025-07-05,TR017,Breakdown,5.9
2025-07-05,TR019,Refueling,3.6
2025-07-05,EX003,Weather,4.2
2025-07-05,DR002,Maintenance,2.6
2025-07-05,DR003,Maintenance,2.8
2025-07-06,TR005,Breakdown,5.8
2025-07-06,TR006,Breakdown,2.6
2025-07-06,TR007,Breakdown,5.5
2025-07-06,TR018,Refueling,7.3
2025-07-06,TR020,Refueling,1.2
2025-07-06,EX001,Operator Delay,5.2
2025-07-06,EX004,Refueling,3.2
2025-07-06,DR001,Refueling,3.8
2025-07-07,TR001,Weather,4.1
2025-07-07,TR003,Refueling,7.5
2025-07-07,TR004,Operator Delay,1.1
2025-07-07,TR005,Operator Delay,3.1
2025-07-07,TR006,Breakdown,3.5
2025-07-07,TR008,Weather,1.5
2025-07-07,TR010,Weather,1.5
2025-07-07,TR016,Refueling,6.7
2025-07-07,EX002,Weather,3.8
2025-07-07,EX003,Weather,6.2
2025-07-07,EX004,Weather,5.2
2025-07-07,EX005,Operator Delay,6.1
2025-07-08,TR002,Breakdown,5.1
2025-07-08,TR006,Operator Delay,6.1
2025-07-08,TR007,Weather,5.4
2025-07-08,TR009,Operator Delay,7.2
2025-07-08,TR010,Weather,2.5
2025-07-08,TR017,Maintenance,1.7
2025-07-08,TR019,Weather,1.1
2025-07-08,EX001,Weather,7.5
2025-07-08,EX003,Weather,2.4
2025-07-08,DR001,Operator Delay,6.5
2025-07-08,DR002,Breakdown,6.5
2025-07-08,DR003,Maintenance,4.3
2025-07-09,TR001,Weather,5.1
2025-07-09,TR002,Maintenance,6.1
2025-07-09,TR003,Refueling,4.9
2025-07-09,TR008,Refueling,2.1
2025-07-09,TR011,Operator Delay,7.1
2025-07-09,TR013,Weather,4.2
2025-07-09,TR014,Operator Delay,5.4
2025-07-09,TR016,Refueling,5.2
2025-07-09,TR017,Refueling,6.0
2025-07-09,EX001,Maintenance,3.1
2025-07-09,DR002,Breakdown,6.1
2025-07-09,DR003,Operator Delay,2.4
2025-07-10,TR003,Breakdown,7.4
2025-07-10,TR006,Maintenance,2.8
2025-07-10,TR009,Maintenance,2.8
2025-07-10,TR012,Refueling,8.0
2025-07-10,TR018,Operator Delay,1.5
2025-07-10,TR019,Weather,5.9
2025-07-10,TR020,Breakdown,5.9
2025-07-10,EX003,Operator Delay,0.7
2025-07-10,EX005,Maintenance,1.2
2025-07-10,DR001,Breakdown,5.2
2025-07-10,DR003,Operator Delay,0.8
2025-07-11,TR002,Weather,7.3
2025-07-11,TR006,Maintenance,0.7
2025-07-11,TR007,Operator Delay,3.6
2025-07-11,TR013,Breakdown,1.7
2025-07-11,TR015,Weather,7.5
2025-07-11,TR016,Breakdown,6.0
2025-07-11,TR017,Refueling,5.6
2025-07-11,TR018,Weather,1.1
2025-07-11,EX001,Breakdown,0.8
2025-07-11,EX002,Maintenance,7.1
2025-07-11,EX003,Maintenance,5.6
2025-07-11,EX005,Weather,4.9
2025-07-11,DR002,Refueling,6.8
2025-07-12,TR001,Breakdown,4.8
2025-07-12,TR003,Breakdown,3.0
2025-07-12,TR006,Maintenance,5.3
2025-07-12,TR009,Breakdown,7.6
2025-07-12,TR010,Breakdown,2.8
2025-07-12,TR016,Operator Delay,2.5
2025-07-12,EX001,Refueling,4.0
2025-07-12,EX002,Breakdown,1.4
2025-07-12,EX003,Operator Delay,2.3
2025-07-12,DR002,Weather,4.3
2025-07-12,DR003,Maintenance,5.7
2025-07-13,TR003,Operator Delay,7.4
2025-07-13,TR006,Maintenance,3.6
2025-07-13,TR008,Operator Delay,4.5
2025-07-13,TR009,Breakdown,7.1
2025-07-13,TR010,Maintenance,4.5
2025-07-13,TR013,Refueling,2.2
2025-07-13,TR014,Breakdown,1.8
2025-07-13,EX001,Operator Delay,2.7
2025-07-13,EX003,Breakdown,7.6
2025-07-13,EX005,Weather,1.6
2025-07-13,DR002,Weather,4.6
2025-07-14,TR004,Breakdown,3.6
2025-07-14,TR008,Maintenance,5.6
2025-07-14,TR010,Weather,4.4
2025-07-14,TR013,Maintenance,3.6
2025-07-14,TR014,Breakdown,6.8
2025-07-14,TR019,Weather,4.7
2025-07-14,TR020,Breakdown,0.9
2025-07-14,EX004,Maintenance,3.5
2025-07-14,EX005,Refueling,3.9
2025-07-15,TR003,Weather,7.5
2025-07-15,TR007,Operator Delay,5.5
2025-07-15,TR009,Maintenance,0.8
2025-07-15,TR010,Weather,7.9
2025-07-15,TR015,Maintenance,6.4
2025-07-15,TR018,Maintenance,7.4
2025-07-15,TR019,Refueling,3.0
2025-07-15,TR020,Maintenance,5.0
2025-07-15,EX003,Maintenance,5.9
2025-07-15,EX005,Refueling,7.5
2025-07-15,DR003,Maintenance,6.8
2025-07-16,TR007,Maintenance,6.8
2025-07-16,TR009,Weather,6.5
2025-07-16,TR011,Maintenance,1.4
2025-07-16,TR013,Operator Delay,6.1
2025-07-16,TR014,Maintenance,1.0
2025-07-16,TR018,Operator Delay,3.2
2025-07-16,TR020,Weather,2.7
2025-07-16,EX002,Operator Delay,8.0
2025-07-16,DR001,Refueling,3.4
2025-07-16,DR003,Operator Delay,5.0
2025-07-17,TR001,Weather,4.5
2025-07-17,TR003,Breakdown,2.4
2025-07-17,TR009,Breakdown,6.6
2025-07-17,TR011,Maintenance,3.5
2025-07-17,TR015,Maintenance,1.0
2025-07-17,TR019,Refueling,7.8
2025-07-17,TR020,Breakdown,2.3
2025-07-17,EX003,Maintenance,3.0
2025-07-17,EX005,Operator Delay,7.0
2025-07-18,TR004,Breakdown,3.6
2025-07-18,TR016,Refueling,3.3
2025-07-18,TR019,Maintenance,2.6
2025-07-18,DR002,Refueling,2.1
2025-07-18,DR003,Refueling,5.8
2025-07-19,TR006,Operator Delay,5.9
2025-07-19,TR007,Operator Delay,2.2
2025-07-19,TR008,Breakdown,7.7
2025-07-19,TR013,Operator Delay,0.8
2025-07-19,TR018,Refueling,3.9
2025-07-19,TR019,Maintenance,0.6
2025-07-19,EX005,Maintenance,5.9
2025-07-19,DR001,Breakdown,7.3
2025-07-19,DR003,Weather,0.7
2025-07-20,TR002,Refueling,3.2
2025-07-20,TR005,Operator Delay,6.4
2025-07-20,TR006,Maintenance,3.7
2025-07-20,TR007,Breakdown,7.9
2025-07-20,TR010,Refueling,5.0
2025-07-20,TR011,Operator Delay,6.5
2025-07-20,TR015,Maintenance,7.6
2025-07-20,TR017,Refueling,3.5
2025-07-20,TR018,Weather,7.4
2025-07-20,EX001,Breakdown,5.2
2025-07-20,DR003,Maintenance,5.0
2025-07-21,TR003,Weather,1.2
2025-07-21,TR010,Breakdown,3.9
2025-07-21,TR013,Operator Delay,3.1
2025-07-21,TR016,Weather,3.0
2025-07-21,EX001,Refueling,2.1
2025-07-21,EX002,Breakdown,5.0
2025-07-21,EX004,Maintenance,5.6
2025-07-21,EX005,Refueling,4.7
2025-07-21,DR002,Refueling,4.3
2025-07-22,TR002,Weather,6.4
2025-07-22,TR007,Weather,7.4
2025-07-22,TR008,Refueling,1.5
2025-07-22,TR009,Operator Delay,3.2
2025-07-22,TR011,Refueling,2.6
2025-07-22,TR012,Maintenance,1.2
2025-07-22,TR015,Maintenance,0.8
2025-07-22,TR017,Maintenance,7.4
2025-07-22,TR018,Refueling,5.6
2025-07-22,TR019,Weather,6.4
2025-07-22,EX001,Maintenance,3.2
2025-07-22,EX002,Refueling,5.7
2025-07-22,EX004,Weather,7.2
2025-07-23,TR002,Maintenance,3.0
2025-07-23,TR014,Weather,4.5
2025-07-23,TR017,Weather,1.7
2025-07-23,TR018,Refueling,3.5
2025-07-23,TR019,Breakdown,1.2
2025-07-23,EX003,Operator Delay,1.4
2025-07-23,DR003,Refueling,6.7
2025-07-24,TR009,Weather,5.4
2025-07-24,TR011,Operator Delay,5.2
2025-07-24,TR012,Breakdown,7.3
2025-07-24,TR013,Operator Delay,6.7
2025-07-24,TR014,Breakdown,7.5
2025-07-24,TR015,Weather,1.2
2025-07-24,TR017,Breakdown,3.9
2025-07-24,TR018,Maintenance,1.9
2025-07-24,EX003,Operator Delay,8.0
2025-07-25,TR001,Weather,3.6
2025-07-25,TR002,Operator Delay,5.4
2025-07-25,TR012,Refueling,7.6
2025-07-25,TR013,Maintenance,4.3
2025-07-25,TR015,Weather,1.2
2025-07-25,TR018,Operator Delay,7.4
2025-07-25,EX004,Breakdown,5.5
2025-07-25,DR001,Maintenance,3.0
2025-07-26,TR002,Refueling,3.3
2025-07-26,TR009,Refueling,5.3
2025-07-26,TR011,Breakdown,3.9
2025-07-26,TR015,Operator Delay,8.0
2025-07-26,TR017,Maintenance,6.0
2025-07-26,TR018,Weather,2.2
2025-07-26,EX004,Maintenance,1.1
2025-07-26,DR002,Refueling,5.9
2025-07-26,DR003,Breakdown,5.2
2025-07-27,TR010,Weather,3.1
2025-07-27,TR011,Breakdown,6.3
