Date,Equipment_ID,Fuel_Litres
2025-06-27,TR006,679.8
2025-06-27,TR007,720.1
2025-06-27,TR008,207.7
2025-06-27,TR009,257.7
2025-06-27,TR010,690.2
2025-06-27,TR011,175.2
2025-06-27,TR012,488.5
2025-06-27,TR013,527.7
2025-06-27,TR014,358.3
2025-06-27,TR015,733.0
2025-06-27,TR016,125.4
2025-06-27,TR017,717.5
2025-06-27,TR018,609.7
2025-06-27,TR019,495.9
2025-06-27,TR020,795.3
2025-06-27,EX001,245.8
2025-06-27,EX002,736.6
2025-06-27,EX003,234.0
2025-06-27,EX004,892.2
2025-06-27,EX005,106.9
2025-06-27,DR001,533.6
2025-06-27,DR002,217.8
2025-06-27,DR003,414.5
2025-06-28,TR001,201.3
2025-06-28,TR002,238.9
2025-06-28,TR003,130.0
2025-06-28,TR004,86.6
2025-06-28,TR005,669.8
2025-06-28,TR006,451.8
2025-06-28,TR007,117.4
2025-06-28,TR008,850.0
2025-06-28,TR009,625.8
2025-06-28,TR010,296.7
2025-06-28,TR011,439.7
2025-06-28,TR012,481.2
2025-06-28,TR013,547.3
2025-06-28,TR014,783.1
2025-06-28,TR015,563.7
2025-06-28,TR016,882.6
2025-06-28,TR017,676.0
2025-06-28,TR018,890.6
2025-06-28,TR019,531.6
2025-06-28,TR020,636.3
2025-06-28,EX001,685.1
2025-06-28,EX002,698.9
2025-06-28,EX003,100.0
2025-06-28,EX004,184.5
2025-06-28,EX005,266.7
2025-06-28,DR001,302.6
2025-06-28,DR002,822.4
2025-06-28,DR003,672.5
2025-06-29,TR001,197.5
2025-06-29,TR002,429.6
2025-06-29,TR003,279.4
2025-06-29,TR004,760.5
2025-06-29,TR005,832.6
2025-06-29,TR006,214.7
2025-06-29,TR007,421.6
2025-06-29,TR008,861.3
2025-06-29,TR009,618.8
2025-06-29,TR010,791.8
2025-06-29,TR011,373.3
2025-06-29,TR012,252.0
2025-06-29,TR013,646.9
2025-06-29,TR014,192.7
2025-06-29,TR015,768.7
2025-06-29,TR016,699.0
2025-06-29,TR017,330.0
2025-06-29,TR018,488.9
2025-06-29,TR019,735.3
2025-06-29,TR020,846.6
2025-06-29,EX001,368.8
2025-06-29,EX002,727.8
2025-06-29,EX003,239.5
2025-06-29,EX004,820.9
2025-06-29,EX005,642.7
2025-06-29,DR001,205.2
2025-06-29,DR002,686.7
2025-06-29,DR003,673.7
2025-06-30,TR001,688.7
2025-06-30,TR002,362.8
2025-06-30,TR003,686.6
2025-06-30,TR004,757.8
2025-06-30,TR005,364.6
2025-06-30,TR006,250.5
2025-06-30,TR007,808.1
2025-06-30,TR008,589.0
2025-06-30,TR009,457.5
2025-06-30,TR010,801.4
2025-06-30,TR011,191.5
2025-06-30,TR012,744.7
2025-06-30,TR013,482.5
2025-06-30,TR014,114.9
2025-06-30,TR015,877.5
2025-06-30,TR016,718.0
2025-06-30,TR017,256.1
2025-06-30,TR018,837.4
2025-06-30,TR019,847.0
2025-06-30,TR020,736.4
2025-06-30,EX001,184.3
2025-06-30,EX002,232.8
2025-06-30,EX003,698.3
2025-06-30,EX004,829.3
2025-06-30,EX005,256.3
2025-06-30,DR001,457.9
2025-06-30,DR002,206.9
2025-06-30,DR003,472.0
2025-07-01,TR001,606.9
2025-07-01,TR002,95.2
2025-07-01,TR003,607.2
2025-07-01,TR004,604.6
2025-07-01,TR005,453.1
2025-07-01,TR006,814.2
2025-07-01,TR007,190.6
2025-07-01,TR008,122.1
2025-07-01,TR009,486.6
2025-07-01,TR010,517.1
2025-07-01,TR011,298.7
2025-07-01,TR012,868.5
2025-07-01,TR013,288.1
2025-07-01,TR014,301.5
2025-07-01,TR015,745.0
2025-07-01,TR016,836.7
2025-07-01,TR017,519.6
2025-07-01,TR018,95.6
2025-07-01,TR019,371.5
2025-07-01,TR020,263.6
2025-07-01,EX001,499.0
2025-07-01,EX002,639.7
2025-07-01,EX003,401.8
2025-07-01,EX004,520.6
2025-07-01,EX005,703.1
2025-07-01,DR001,281.8
2025-07-01,DR002,240.7
2025-07-01,DR003,740.6
2025-07-02,TR001,110.4
2025-07-02,TR002,203.5
2025-07-02,TR003,90.1
2025-07-02,TR004,535.4
2025-07-02,TR005,572.1
2025-07-02,TR006,515.4
2025-07-02,TR007,419.7
2025-07-02,TR008,513.8
2025-07-02,TR009,239.0
2025-07-02,TR010,757.5
2025-07-02,TR011,884.2
2025-07-02,TR012,523.3
2025-07-02,TR013,387.0
2025-07-02,TR014,729.3
2025-07-02,TR015,238.3
2025-07-02,TR016,343.0
2025-07-02,TR017,850.8
2025-07-02,TR018,232.8
2025-07-02,TR019,171.9
2025-07-02,TR020,528.0
2025-07-02,EX001,561.7
2025-07-02,EX002,569.7
2025-07-02,EX003,214.9
2025-07-02,EX004,671.3
2025-07-02,EX005,278.7
2025-07-02,DR001,857.4
2025-07-02,DR002,266.9
2025-07-02,DR003,94.2
2025-07-03,TR001,545.6
2025-07-03,TR002,246.3
2025-07-03,TR003,595.4
2025-07-03,TR004,268.0
2025-07-03,TR005,431.0
2025-07-03,TR006,227.2
2025-07-03,TR007,431.6
2025-07-03,TR008,191.9
2025-07-03,TR009,357.1
2025-07-03,TR010,243.1
2025-07-03,TR011,749.2
2025-07-03,TR012,678.1
2025-07-03,TR013,216.8
2025-07-03,TR014,148.0
2025-07-03,TR015,101.1
2025-07-03,TR016,265.9
2025-07-03,TR017,473.7
2025-07-03,TR018,407.9
2025-07-03,TR019,876.6
2025-07-03,TR020,729.6
2025-07-03,EX001,144.1
2025-07-03,EX002,210.3
2025-07-03,EX003,101.8
2025-07-03,EX004,193.3
2025-07-03,EX005,514.1
2025-07-03,DR001,142.9
2025-07-03,DR002,129.1
2025-07-03,DR003,176.9
2025-07-04,TR001,628.9
2025-07-04,TR002,95.9
2025-07-04,TR003,875.1
2025-07-04,TR004,392.2
2025-07-04,TR005,356.0
2025-07-04,TR006,469.3
2025-07-04,TR007,504.6
2025-07-04,TR008,424.4
2025-07-04,TR009,478.8
2025-07-04,TR010,358.6
2025-07-04,TR011,344.0
2025-07-04,TR012,102.4
2025-07-04,TR013,630.9
2025-07-04,TR014,586.2
2025-07-04,TR015,628.4
2025-07-04,TR016,851.7
2025-07-04,TR017,467.9
2025-07-04,TR018,803.1
2025-07-04,TR019,444.0
2025-07-04,TR020,471.6
2025-07-04,EX001,599.0
2025-07-04,EX002,257.0
2025-07-04,EX003,258.2
2025-07-04,EX004,498.1
2025-07-04,EX005,136.3
2025-07-04,DR001,274.1
2025-07-04,DR002,730.6
2025-07-04,DR003,460.3
2025-07-05,TR001,101.8
2025-07-05,TR002,129.8
2025-07-05,TR003,834.0
2025-07-05,TR004,864.5
2025-07-05,TR005,605.7
2025-07-05,TR006,231.7
2025-07-05,TR007,381.8
2025-07-05,TR008,330.5
2025-07-05,TR009,723.8
2025-07-05,TR010,520.4
2025-07-05,TR011,719.3
2025-07-05,TR012,375.6
2025-07-05,TR013,793.0
2025-07-05,TR014,431.9
2025-07-05,TR015,422.2
2025-07-05,TR016,481.1
2025-07-05,TR017,565.3
2025-07-05,TR018,813.2
2025-07-05,TR019,455.4
2025-07-05,TR020,842.7
2025-07-05,EX001,402.8
2025-07-05,EX002,346.1
2025-07-05,EX003,321.9
2025-07-05,EX004,97.3
2025-07-05,EX005,776.3
2025-07-05,DR001,145.0
2025-07-05,DR002,354.2
2025-07-05,DR003,285.4
2025-07-06,TR001,690.4
2025-07-06,TR002,844.7
2025-07-06,TR003,749.7
2025-07-06,TR004,342.4
2025-07-06,TR005,453.7
2025-07-06,TR006,282.6
2025-07-06,TR007,837.7
2025-07-06,TR008,177.4
2025-07-06,TR009,860.6
2025-07-06,TR010,747.2
2025-07-06,TR011,663.5
2025-07-06,TR012,714.7
2025-07-06,TR013,358.3
2025-07-06,TR014,322.6
2025-07-06,TR015,392.8
2025-07-06,TR016,228.9
2025-07-06,TR017,692.0
2025-07-06,TR018,469.5
2025-07-06,TR019,806.4
2025-07-06,TR020,800.3
2025-07-06,EX001,207.8
2025-07-06,EX002,259.4
2025-07-06,EX003,416.7
2025-07-06,EX004,177.4
2025-07-06,EX005,645.3
2025-07-06,DR001,684.8
2025-07-06,DR002,671.5
2025-07-06,DR003,465.6
2025-07-07,TR001,771.4
2025-07-07,TR002,576.8
2025-07-07,TR003,894.8
2025-07-07,TR004,748.7
2025-07-07,TR005,672.3
2025-07-07,TR006,181.1
2025-07-07,TR007,762.7
2025-07-07,TR008,330.6
2025-07-07,TR009,423.5
2025-07-07,TR010,459.5
2025-07-07,TR011,351.7
2025-07-07,TR012,168.9
2025-07-07,TR013,243.5
2025-07-07,TR014,738.8
2025-07-07,TR015,614.9
2025-07-07,TR016,853.1
2025-07-07,TR017,753.3
2025-07-07,TR018,409.8
2025-07-07,TR019,724.7
2025-07-07,TR020,552.7
2025-07-07,EX001,314.8
2025-07-07,EX002,879.6
2025-07-07,EX003,841.4
2025-07-07,EX004,172.0
2025-07-07,EX005,768.3
2025-07-07,DR001,143.7
2025-07-07,DR002,841.6
2025-07-07,DR003,591.8
2025-07-08,TR001,216.6
2025-07-08,TR002,750.2
2025-07-08,TR003,502.9
2025-07-08,TR004,128.8
2025-07-08,TR005,734.7
2025-07-08,TR006,726.4
2025-07-08,TR007,475.3
2025-07-08,TR008,679.5
2025-07-08,TR009,112.9
2025-07-08,TR010,340.8
2025-07-08,TR011,632.0
2025-07-08,TR012,269.1
2025-07-08,TR013,449.3
2025-07-08,TR014,844.2
2025-07-08,TR015,757.9
2025-07-08,TR016,537.6
2025-07-08,TR017,552.9
2025-07-08,TR018,807.3
2025-07-08,TR019,787.7
2025-07-08,TR020,152.4
2025-07-08,EX001,461.8
2025-07-08,EX002,236.5
2025-07-08,EX003,148.2
2025-07-08,EX004,319.8
2025-07-08,EX005,580.7
2025-07-08,DR001,731.4
2025-07-08,DR002,828.2
2025-07-08,DR003,426.8
2025-07-09,TR001,426.3
2025-07-09,TR002,205.7
2025-07-09,TR003,239.8
2025-07-09,TR004,164.0
2025-07-09,TR005,880.2
2025-07-09,TR006,184.6
2025-07-09,TR007,700.4
2025-07-09,TR008,340.6
2025-07-09,TR009,520.5
2025-07-09,TR010,795.6
2025-07-09,TR011,847.7
2025-07-09,TR012,277.0
2025-07-09,TR013,827.2
2025-07-09,TR014,286.7
2025-07-09,TR015,739.9
2025-07-09,TR016,92.5
2025-07-09,TR017,518.9
2025-07-09,TR018,675.2
2025-07-09,TR019,767.9
2025-07-09,TR020,769.7
2025-07-09,EX001,325.1
2025-07-09,EX002,779.6
2025-07-09,EX003,345.4
2025-07-09,EX004,271.7
2025-07-09,EX005,81.2
2025-07-09,DR001,273.3
2025-07-09,DR002,177.1
2025-07-09,DR003,633.4
2025-07-10,TR001,198.7
2025-07-10,TR002,560.0
2025-07-10,TR003,183.7
2025-07-10,TR004,657.6
2025-07-10,TR005,314.1
2025-07-10,TR006,333.1
2025-07-10,TR007,605.1
2025-07-10,TR008,849.9
2025-07-10,TR009,893.1
2025-07-10,TR010,373.0
2025-07-10,TR011,856.0
2025-07-10,TR012,582.1
2025-07-10,TR013,823.3
2025-07-10,TR014,102.8
2025-07-10,TR015,107.2
2025-07-10,TR016,141.2
2025-07-10,TR017,739.6
2025-07-10,TR018,193.1
2025-07-10,TR019,224.8
2025-07-10,TR020,560.0
2025-07-10,EX001,865.1
2025-07-10,EX002,545.0
2025-07-10,EX003,680.7
2025-07-10,EX004,233.9
2025-07-10,EX005,829.6
2025-07-10,DR001,125.8
2025-07-10,DR002,311.9
2025-07-10,DR003,452.1
2025-07-11,TR001,265.5
2025-07-11,TR002,624.3
2025-07-11,TR003,636.6
2025-07-11,TR004,253.7
2025-07-11,TR005,87.0
2025-07-11,TR006,140.9
2025-07-11,TR007,80.4
2025-07-11,TR008,822.4
2025-07-11,TR009,589.8
2025-07-11,TR010,193.5
2025-07-11,TR011,155.9
2025-07-11,TR012,750.4
2025-07-11,TR013,745.1
2025-07-11,TR014,840.5
2025-07-11,TR015,210.6
2025-07-11,TR016,508.3
2025-07-11,TR017,179.6
2025-07-11,TR018,732.4
2025-07-11,TR019,418.2
2025-07-11,TR020,650.6
2025-07-11,EX001,104.9
2025-07-11,EX002,717.9
2025-07-11,EX003,268.2
2025-07-11,EX004,771.1
2025-07-11,EX005,232.4
2025-07-11,DR001,727.9
2025-07-11,DR002,190.0
2025-07-11,DR003,624.0
2025-07-12,TR001,719.0
2025-07-12,TR002,396.7
2025-07-12,TR003,280.4
2025-07-12,TR004,362.5
2025-07-12,TR005,323.2
2025-07-12,TR006,599.1
2025-07-12,TR007,116.5
2025-07-12,TR008,114.0
2025-07-12,TR009,316.0
2025-07-12,TR010,307.1
2025-07-12,TR011,225.2
2025-07-12,TR012,667.8
2025-07-12,TR013,99.5
2025-07-12,TR014,837.9
2025-07-12,TR015,701.1
2025-07-12,TR016,410.4
2025-07-12,TR017,784.3
2025-07-12,TR018,586.9
2025-07-12,TR019,547.6
2025-07-12,TR020,336.7
2025-07-12,EX001,623.7
2025-07-12,EX002,194.5
2025-07-12,EX003,510.4
2025-07-12,EX004,175.2
2025-07-12,EX005,445.0
2025-07-12,DR001,585.3
2025-07-12,DR002,207.5
2025-07-12,DR003,262.1
2025-07-13,TR001,746.9
2025-07-13,TR002,289.7
2025-07-13,TR003,158.4
2025-07-13,TR004,351.2
2025-07-13,TR005,846.8
2025-07-13,TR006,648.9
2025-07-13,TR007,551.9
2025-07-13,TR008,769.1
2025-07-13,TR009,621.4
2025-07-13,TR010,745.1
2025-07-13,TR011,618.9
2025-07-13,TR012,788.7
2025-07-13,TR013,591.7
2025-07-13,TR014,297.2
2025-07-13,TR015,113.7
2025-07-13,TR016,166.4
2025-07-13,TR017,500.2
2025-07-13,TR018,876.9
2025-07-13,TR019,702.8
2025-07-13,TR020,715.9
2025-07-13,EX001,624.3
2025-07-13,EX002,820.9
2025-07-13,EX003,683.1
2025-07-13,EX004,291.9
2025-07-13,EX005,489.6
2025-07-13,DR001,411.6
2025-07-13,DR002,215.6
2025-07-13,DR003,262.3
2025-07-14,TR001,313.8
2025-07-14,TR002,222.4
2025-07-14,TR003,258.2
2025-07-14,TR004,831.4
2025-07-14,TR005,361.5
2025-07-14,TR006,758.6
2025-07-14,TR007,132.8
2025-07-14,TR008,885.1
2025-07-14,TR009,707.1
2025-07-14,TR010,823.5
2025-07-14,TR011,511.2
2025-07-14,TR012,600.3
2025-07-14,TR013,375.9
2025-07-14,TR014,434.3
2025-07-14,TR015,695.6
2025-07-14,TR016,121.0
2025-07-14,TR017,110.0
2025-07-14,TR018,797.4
2025-07-14,TR019,170.2
2025-07-14,TR020,671.2
2025-07-14,EX001,243.6
2025-07-14,EX002,380.3
2025-07-14,EX003,320.7
2025-07-14,EX004,482.1
2025-07-14,EX005,757.9
2025-07-14,DR001,797.9
2025-07-14,DR002,262.1
2025-07-14,DR003,356.9
2025-07-15,TR001,766.3
2025-07-15,TR002,153.5
2025-07-15,TR003,175.9
2025-07-15,TR004,473.3
2025-07-15,TR005,727.9
2025-07-15,TR006,355.5
2025-07-15,TR007,136.9
2025-07-15,TR008,873.7
2025-07-15,TR009,849.9
2025-07-15,TR010,614.6
2025-07-15,TR011,639.1
2025-07-15,TR012,845.6
2025-07-15,TR013,608.0
2025-07-15,TR014,726.5
2025-07-15,TR015,460.1
2025-07-15,TR016,267.0
2025-07-15,TR017,762.7
2025-07-15,TR018,641.2
2025-07-15,TR019,317.4
2025-07-15,TR020,591.1
2025-07-15,EX001,749.5
2025-07-15,EX002,301.7
2025-07-15,EX003,709.9
2025-07-15,EX004,139.3
2025-07-15,EX005,592.5
2025-07-15,DR001,899.1
2025-07-15,DR002,790.4
2025-07-15,DR003,798.0
2025-07-16,TR001,637.9
2025-07-16,TR002,458.2
2025-07-16,TR003,635.3
2025-07-16,TR004,343.4
2025-07-16,TR005,533.3
2025-07-16,TR006,522.5
2025-07-16,TR007,525.9
2025-07-16,TR008,417.8
2025-07-16,TR009,369.3
2025-07-16,TR010,350.9
2025-07-16,TR011,264.3
2025-07-16,TR012,439.6
2025-07-16,TR013,176.6
2025-07-16,TR014,819.3
2025-07-16,TR015,137.1
2025-07-16,TR016,766.7
2025-07-16,TR017,277.8
2025-07-16,TR018,779.6
2025-07-16,TR019,670.6
2025-07-16,TR020,835.2
2025-07-16,EX001,793.6
2025-07-16,EX002,654.9
2025-07-16,EX003,204.4
2025-07-16,EX004,530.2
2025-07-16,EX005,358.7
2025-07-16,DR001,806.3
2025-07-16,DR002,795.2
2025-07-16,DR003,337.5
2025-07-17,TR001,630.8
2025-07-17,TR002,357.4
2025-07-17,TR003,636.1
2025-07-17,TR004,583.4
2025-07-17,TR005,499.0
2025-07-17,TR006,800.3
2025-07-17,TR007,281.8
2025-07-17,TR008,733.9
2025-07-17,TR009,645.4
2025-07-17,TR010,310.6
2025-07-17,TR011,425.8
2025-07-17,TR012,136.6
2025-07-17,TR013,570.0
2025-07-17,TR014,808.1
2025-07-17,TR015,176.6
2025-07-17,TR016,188.2
2025-07-17,TR017,469.1
2025-07-17,TR018,310.6
2025-07-17,TR019,307.1
2025-07-17,TR020,603.7
2025-07-17,EX001,416.4
2025-07-17,EX002,772.6
2025-07-17,EX003,431.7
2025-07-17,EX004,584.5
2025-07-17,EX005,406.3
2025-07-17,DR001,289.9
2025-07-17,DR002,466.5
2025-07-17,DR003,670.8
2025-07-18,TR001,861.3
2025-07-18,TR002,114.6
2025-07-18,TR003,516.1
2025-07-18,TR004,601.5
2025-07-18,TR005,150.3
2025-07-18,TR006,759.9
2025-07-18,TR007,306.3
2025-07-18,TR008,797.4
2025-07-18,TR009,533.1
2025-07-18,TR010,204.7
2025-07-18,TR011,686.2
2025-07-18,TR012,208.9
2025-07-18,TR013,670.7
2025-07-18,TR014,742.7
2025-07-18,TR015,551.9
2025-07-18,TR016,302.3
2025-07-18,TR017,438.6
2025-07-18,TR018,513.0
2025-07-18,TR019,625.9
2025-07-18,TR020,599.8
2025-07-18,EX001,408.3
2025-07-18,EX002,701.7
2025-07-18,EX003,712.6
2025-07-18,EX004,651.0
2025-07-18,EX005,303.2
2025-07-18,DR001,464.9
2025-07-18,DR002,434.9
2025-07-18,DR003,749.8
2025-07-19,TR001,742.7
2025-07-19,TR002,790.2
2025-07-19,TR003,269.6
2025-07-19,TR004,693.7
2025-07-19,TR005,793.7
2025-07-19,TR006,216.5
2025-07-19,TR007,112.7
2025-07-19,TR008,166.5
2025-07-19,TR009,577.1
2025-07-19,TR010,425.8
2025-07-19,TR011,239.9
2025-07-19,TR012,513.2
2025-07-19,TR013,724.1
2025-07-19,TR014,781.8
2025-07-19,TR015,696.4
2025-07-19,TR016,806.1
2025-07-19,TR017,575.4
2025-07-19,TR018,766.4
2025-07-19,TR019,422.1
2025-07-19,TR020,779.0
2025-07-19,EX001,814.6
2025-07-19,EX002,642.9
2025-07-19,EX003,433.5
2025-07-19,EX004,311.0
2025-07-19,EX005,346.6
2025-07-19,DR001,188.5
2025-07-19,DR002,118.7
2025-07-19,DR003,419.8
2025-07-20,TR001,115.0
2025-07-20,TR002,802.1
2025-07-20,TR003,613.0
2025-07-20,TR004,771.8
2025-07-20,TR005,444.4
2025-07-20,TR006,263.6
2025-07-20,TR007,318.0
2025-07-20,TR008,780.9
2025-07-20,TR009,180.0
2025-07-20,TR010,652.6
2025-07-20,TR011,265.1
2025-07-20,TR012,369.6
2025-07-20,TR013,82.5
2025-07-20,TR014,472.9
2025-07-20,TR015,185.2
2025-07-20,TR016,784.9
2025-07-20,TR017,160.1
2025-07-20,TR018,285.3
2025-07-20,TR019,92.1
2025-07-20,TR020,894.2
2025-07-20,EX001,606.0
2025-07-20,EX002,607.7
2025-07-20,EX003,505.5
2025-07-20,EX004,791.8
2025-07-20,EX005,198.2
2025-07-20,DR001,730.1
2025-07-20,DR002,741.8
2025-07-20,DR003,109.6
2025-07-21,TR001,188.8
2025-07-21,TR002,528.7
2025-07-21,TR003,154.0
2025-07-21,TR004,311.5
2025-07-21,TR005,411.0
2025-07-21,TR006,208.9
2025-07-21,TR007,657.4
2025-07-21,TR008,486.0
2025-07-21,TR009,604.6
2025-07-21,TR010,468.9
2025-07-21,TR011,418.2
2025-07-21,TR012,483.8
2025-07-21,TR013,817.6
2025-07-21,TR014,404.8
2025-07-21,TR015,606.7
2025-07-21,TR016,763.8
2025-07-21,TR017,589.3
2025-07-21,TR018,265.4
2025-07-21,TR019,180.0
2025-07-21,TR020,564.5
2025-07-21,EX001,676.5
2025-07-21,EX002,710.4
2025-07-21,EX003,648.9
2025-07-21,EX004,82.8
2025-07-21,EX005,714.5
2025-07-21,DR001,575.8
2025-07-21,DR002,890.3
2025-07-21,DR003,707.0
2025-07-22,TR001,432.8
2025-07-22,TR002,634.4
2025-07-22,TR003,585.1
2025-07-22,TR004,356.7
2025-07-22,TR005,517.5
2025-07-22,TR006,247.6
2025-07-22,TR007,152.0
2025-07-22,TR008,681.1
2025-07-22,TR009,395.0
2025-07-22,TR010,699.7
2025-07-22,TR011,480.4
2025-07-22,TR012,744.0
2025-07-22,TR013,686.5
2025-07-22,TR014,706.6
2025-07-22,TR015,432.1
2025-07-22,TR016,868.2
2025-07-22,TR017,412.3
2025-07-22,TR018,730.4
2025-07-22,TR019,481.5
2025-07-22,TR020,272.8
2025-07-22,EX001,595.7
2025-07-22,EX002,464.7
2025-07-22,EX003,296.5
2025-07-22,EX004,393.7
2025-07-22,EX005,211.1
2025-07-22,DR001,889.4
2025-07-22,DR002,607.4
2025-07-22,DR003,222.3
2025-07-23,TR001,707.0
2025-07-23,TR002,573.5
2025-07-23,TR003,672.5
2025-07-23,TR004,559.3
2025-07-23,TR005,129.6
2025-07-23,TR006,246.7
2025-07-23,TR007,710.4
2025-07-23,TR008,698.6
2025-07-23,TR009,698.2
2025-07-23,TR010,92.5
2025-07-23,TR011,740.2
2025-07-23,TR012,440.1
2025-07-23,TR013,648.8
2025-07-23,TR014,303.1
2025-07-23,TR015,711.0
2025-07-23,TR016,885.5
2025-07-23,TR017,287.9
2025-07-23,TR018,723.0
2025-07-23,TR019,576.1
2025-07-23,TR020,303.9
2025-07-23,EX001,321.4
2025-07-23,EX002,679.9
2025-07-23,EX003,313.2
2025-07-23,EX004,119.2
2025-07-23,EX005,796.6
2025-07-23,DR001,562.9
2025-07-23,DR002,701.9
2025-07-23,DR003,574.6
2025-07-24,TR001,503.5
2025-07-24,TR002,711.4
2025-07-24,TR003,106.4
2025-07-24,TR004,335.7
2025-07-24,TR005,594.5
2025-07-24,TR006,854.1
2025-07-24,TR007,402.8
2025-07-24,TR008,879.7
2025-07-24,TR009,699.3
2025-07-24,TR010,477.6
2025-07-24,TR011,431.9
2025-07-24,TR012,186.1
2025-07-24,TR013,584.5
2025-07-24,TR014,122.9
2025-07-24,TR015,431.8
2025-07-24,TR016,274.9
2025-07-24,TR017,864.2
2025-07-24,TR018,377.9
2025-07-24,TR019,481.2
2025-07-24,TR020,387.9
2025-07-24,EX001,192.5
2025-07-24,EX002,369.1
2025-07-24,EX003,718.8
2025-07-24,EX004,589.4
2025-07-24,EX005,438.7
2025-07-24,DR001,752.9
2025-07-24,DR002,83.4
2025-07-24,DR003,757.8
2025-07-25,TR001,128.8
2025-07-25,TR002,793.6
2025-07-25,TR003,857.0
2025-07-25,TR004,751.7
2025-07-25,TR005,96.1
2025-07-25,TR006,511.5
2025-07-25,TR007,759.6
2025-07-25,TR008,526.9
2025-07-25,TR009,375.1
2025-07-25,TR010,466.0
2025-07-25,TR011,146.2
2025-07-25,TR012,487.0
2025-07-25,TR013,102.8
2025-07-25,TR014,608.2
2025-07-25,TR015,400.2
2025-07-25,TR016,236.9
2025-07-25,TR017,94.3
2025-07-25,TR018,836.1
2025-07-25,TR019,536.2
2025-07-25,TR020,610.5
2025-07-25,EX001,719.1
2025-07-25,EX002,593.8
2025-07-25,EX003,418.7
2025-07-25,EX004,594.6
2025-07-25,EX005,287.1
2025-07-25,DR001,540.3
2025-07-25,DR002,248.6
2025-07-25,DR003,832.3
2025-07-26,TR001,497.8
2025-07-26,TR002,271.7
2025-07-26,TR003,604.5
2025-07-26,TR004,154.1
2025-07-26,TR005,435.9
2025-07-26,TR006,790.1
2025-07-26,TR007,709.6
2025-07-26,TR008,656.8
2025-07-26,TR009,465.9
2025-07-26,TR010,446.4
2025-07-26,TR011,89.3
2025-07-26,TR012,572.0
2025-07-26,TR013,553.1
2025-07-26,TR014,84.3
2025-07-26,TR015,192.4
2025-07-26,TR016,90.2
2025-07-26,TR017,287.6
2025-07-26,TR018,83.2
2025-07-26,TR019,422.2
2025-07-26,TR020,470.6
2025-07-26,EX001,438.4
2025-07-26,EX002,243.5
2025-07-26,EX003,509.3
2025-07-26,EX004,747.6
2025-07-26,EX005,318.8
2025-07-26,DR001,336.3
2025-07-26,DR002,525.1
2025-07-26,DR003,271.7
2025-07-27,TR001,357.0
2025-07-27,TR002,451.0
2025-07-27,TR003,396.8
2025-07-27,TR004,751.0
2025-07-27,TR005,776.2
2025-07-27,TR006,410.4
2025-07-27,TR007,447.2
2025-07-27,TR008,864.7
2025-07-27,TR009,492.5
2025-07-27,TR010,894.3
2025-07-27,TR011,705.5
2025-07-27,TR012,296.7
2025-07-27,TR013,267.9
2025-07-27,TR014,210.4
2025-07-27,TR015,741.0
2025-07-27,TR016,331.6
2025-07-27,TR017,634.1
2025-07-27,TR018,522.9
2025-07-27,TR019,757.3
2025-07-27,TR020,695.7
2025-07-27,EX001,132.3
2025-07-27,EX002,357.5
2025-07-27,EX003,506.5
2025-07-27,EX004,739.0
2025-07-27,EX005,665.5
2025-07-27,DR001,530.5
2025-07-27,DR002,742.9
2025-07-27,DR003,436.6
2025-07-28,TR001,125.6
2025-07-28,TR002,793.8
2025-07-28,TR003,511.8
2025-07-28,TR004,742.9
2025-07-28,TR005,401.5
2025-07-28,TR006,562.6
2025-07-28,TR007,351.5
2025-07-28,TR008,415.9
2025-07-28,TR009,200.9
2025-07-28,TR010,688.1
2025-07-28,TR011,309.8
2025-07-28,TR012,327.4
2025-07-28,TR013,370.4
2025-07-28,TR014,434.3
2025-07-28,TR015,552.5
2025-07-28,TR016,639.9
2025-07-28,TR017,634.1
2025-07-28,TR018,427.4
2025-07-28,TR019,475.2
2025-07-28,TR020,195.1
2025-07-28,EX001,507.6
2025-07-28,EX002,799.2
2025-07-28,EX003,457.6
2025-07-28,EX004,849.2
2025-07-28,EX005,207.7
2025-07-28,DR001,684.3
2025-07-28,DR002,660.6
2025-07-28,DR003,638.9
2025-07-29,TR001,623.5
2025-07-29,TR002,98.3
2025-07-29,TR003,688.5
2025-07-29,TR004,489.7
2025-07-29,TR005,509.8
2025-07-29,TR006,121.7
2025-07-29,TR007,234.5
2025-07-29,TR008,827.0
2025-07-29,TR009,338.7
2025-07-29,TR010,403.0
2025-07-29,TR011,235.1
2025-07-29,TR012,598.4
2025-07-29,TR013,687.4
2025-07-29,TR014,835.4
2025-07-29,TR015,540.9
2025-07-29,TR016,306.0
2025-07-29,TR017,138.2
2025-07-29,TR018,298.2
2025-07-29,TR019,587.1
2025-07-29,TR020,878.8
2025-07-29,EX001,144.9
2025-07-29,EX002,398.5
2025-07-29,EX003,627.1
2025-07-29,EX004,551.1
2025-07-29,EX005,614.4
2025-07-29,DR001,459.8
2025-07-29,DR002,299.0
2025-07-29,DR003,475.9
2025-07-30,TR001,392.9
2025-07-30,TR002,661.6
2025-07-30,TR003,220.7
2025-07-30,TR004,486.8
2025-07-30,TR005,866.4
2025-07-30,TR006,516.1
2025-07-30,TR007,274.5
2025-07-30,TR008,847.4
2025-07-30,TR009,280.2
2025-07-30,TR010,696.0
2025-07-30,TR011,169.8
2025-07-30,TR012,778.7
2025-07-30,TR013,228.1
